{51709,  39.48,   75.75, 1387,11,12, 0, 0, 0, 4, 5, 6, 7, 8, 0, 0, 0,12}
{51777,  39.03,   88.17,  889,11,12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,12}
{52533,  39.77,   98.48, 1478,11,12, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{52681,  38.63,  103.08, 1369,11,12, 0, 0, 0, 4, 5, 6, 7, 8, 0, 0, 0,12}
{52983,  35.87,  104.15, 1875,11,12, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{53068,  43.63,  111.95,  966, 8,12, 0, 0, 0, 4, 5, 6, 7, 8, 0, 0, 0,12}
{53463,  40.82,  111.68, 1065, 8,12, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{53772,  37.78,  112.55,  779, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 9, 0, 0, 0}
{53845,  36.57,  109.45, 1180, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 9, 0, 0, 0}
{54135,  43.60,  122.27,  180, 8, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0,10,11,12}
{54161,  43.90,  125.22,  238, 8, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0,11, 0}
{54218,  42.30,  118.83,  669, 8,12, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{54342,  41.73,  123.52,   49, 8, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0,10, 0,12}
{54511,  39.93,  116.28,   33, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 0, 0, 0, 0}
{54727,  36.70,  117.55,  123, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 9, 0, 0, 0}
{56187,  30.75,  103.87,  549,11,12, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{57083,  34.72,  113.65,  111, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 9, 0, 0, 0}
{57127,  33.07,  107.03,  509, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 9, 0, 0, 0}
{57178,  33.10,  112.48,  182, 0,12, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0}
{57461,  30.73,  111.37,  258, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 0, 0, 0, 0}
{57494,  30.60,  114.05,   25, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 9, 0, 0, 0}
{58027,  34.28,  117.15,   42, 0,12, 0, 0, 0, 0, 5, 6, 7, 8, 0, 0, 0, 0}
{58203,  32.87,  115.73,   33, 0,12, 0, 0, 0, 0, 5, 6, 7, 8, 0, 0, 0, 0}
{58238,  31.93,  118.90,   36, 0,12, 0, 0, 0, 4, 5, 6, 7, 8, 0, 0, 0, 0}
{58424,  30.53,  117.05,   20, 0,12, 0, 0, 0, 0, 5, 6, 7, 8, 0, 0, 0, 0}
{60390,  36.68,    3.22,   29,11,11, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{60571,  31.50,   -2.25,  816,11,11, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{62010,  32.74,   13.08,   64,11,11, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0,12}
{62053,  32.10,   20.27,  132,11,11, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0,12}
{62306,  31.33,   27.22,   30,11,11, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{62337,  31.07,   33.84,   32,11,11, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{70200,  64.51, -165.44,   12, 9, 8, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{70308,  57.15, -170.22,    9,10, 8, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
{70414,  52.72,  174.10,   31,10, 8, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12}
